Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Rebecca,@Rebecca20928261,2024-05-10T12:42:36.000Z,False,"1. IDF warns the Palestinians to evacuate, as they don’t want to harm innocents    
2. Palestinians:  “We aren’t moving we want our kids to be mart*yred, we love deat*h as you love life”    
3. Palestinians: *Crying* “our kids” “our kids”",0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1747926133981515776/MokFOCrT_normal.jpg,https://x.com/Rebecca20928261/status/1788912523418173601,tweet_id:1788912523418173601
WONDER ARAN ZORRISTA,@tzantzi,2024-05-09T20:06:30.000Z,False,"El estadio entero gritando SOY MÁS ZORRA TODAVÍA y la canción entera.

Y la ovación final. Nebulossa no solo ha arrasado, ha callado muchas bocas.

BRUTAL, ZORRAS! #EurovisionRTVE #Eurovision2024 #EuroSemi2 #Eurovision",0,0,0,0,"['#EurovisionRTVE', '#Eurovision2024', '#EuroSemi2', '#Eurovision']",[],"['\\U0001f98a', '\\U0001f98a', '\\U0001f98a']",https://pbs.twimg.com/profile_images/659173235855138816/B148U3fg_normal.jpg,https://x.com/i/status/1788661334873100774,tweet_id:1788661334873100774
RaGLaN Bot ruso,@RaGLaN_83,2024-05-09T20:36:36.000Z,False,¿Alguna vez había pasado algo así en Eurovisión? ¿Que se oiga al público de fondo cantando la letra en alguna actuación?,0,0,0,4.3K,[],[],[],https://pbs.twimg.com/profile_images/1298641686646718467/5_1w_ORg_normal.jpg,https://x.com/RaGLaN_83/status/1788669420623048802,tweet_id:1788669420623048802
WONDER ARAN ZORRISTA,@tzantzi,2024-05-09T20:29:00.000Z,False,Pues que no va a quedar ni en el top 15. Si todos sabemos cómo funciona esto. Disfrutando todo Europa pero luego cogen el teléfono y votan a sus primos del país de al lado.,0,0,0,4.2K,[],[],[],https://pbs.twimg.com/profile_images/659173235855138816/B148U3fg_normal.jpg,https://x.com/tzantzi/status/1788667508582465554,tweet_id:1788667508582465554
macaco do grelo,@SuToGz,2024-05-09T21:20:28.000Z,False,"La gente va a pasárselo bien,cantan y bailan cuaquier mojón,que nos flipamos mucho y luego decimos que comones posible si había encantado a todo el mundo.",0,0,0,2.7K,[],[],[],https://pbs.twimg.com/profile_images/1657395675443740674/1on6T4_i_normal.jpg,https://x.com/SuToGz/status/1788680462136692821,tweet_id:1788680462136692821
WONDER ARAN ZORRISTA,@tzantzi,2024-05-09T21:22:09.000Z,False,"Toda la razón, pero aún así yo siempre voy a intentar disfrutar de Eurovision vaya quien vaya, qué quieres que te diga. Si todos sabemos que lo de Chanel fue un espejismo respecto a posiciones. Pero a mi me da igual. No me cambia la vida quedemos primeros o últimos.",0,0,0,2.5K,[],[],[],https://pbs.twimg.com/profile_images/659173235855138816/B148U3fg_normal.jpg,https://x.com/tzantzi/status/1788680885090332921,tweet_id:1788680885090332921
coliflor,@AmparoCaracola,2024-05-09T21:35:13.000Z,False,Lo bueno de no ganar es que los sionistas no vendrán a España el año que viene,0,0,0,151,[],[],[],https://pbs.twimg.com/profile_images/1713577591683047424/t2VF6tFM_normal.jpg,https://x.com/AmparoCaracola/status/1788684172808097837,tweet_id:1788684172808097837
SportingUnidos◢ ◤ ™,@TonyStarLord_,2024-05-09T21:46:54.000Z,False,Somos un  puto meme,0,0,0,142,[],[],[],https://pbs.twimg.com/profile_images/1516502859830939652/eaTb2kEF_normal.jpg,https://x.com/TonyStarLord_/status/1788687111660372338,tweet_id:1788687111660372338
Kiki Velazquez,@Kikimagallanes,2024-05-10T03:02:49.000Z,False,Es como cuando viene alguien que no habla español a un país de habla hispana y le enseñan groserías o frases soeces para reírse de que no entiende.,0,0,0,126,[],[],[],https://pbs.twimg.com/profile_images/888303640061947904/4JJsus8T_normal.jpg,https://x.com/Kikimagallanes/status/1788766615397712114,tweet_id:1788766615397712114
JOXAN,@joxankh,2024-05-09T21:27:42.000Z,False,Va a quedar ultima y porque no se pueden dar puntos negativos,0,0,0,420,[],[],[],https://pbs.twimg.com/profile_images/1482960444100853760/Y_Z79myg_normal.jpg,https://x.com/joxankh/status/1788682279901880626,tweet_id:1788682279901880626
Raulite.,@rulho07,2024-05-09T20:44:24.000Z,False,"Desde el principio la ovación fue increíble. 
No me creía como se escuchaba al público. 
Maravilloso todo.",0,0,0,789,[],[],[],https://pbs.twimg.com/profile_images/1652726062252449793/I792EmJz_normal.jpg,https://x.com/rulho07/status/1788671384480084171,tweet_id:1788671384480084171
Ismael Rojas,@maele_rojas,2024-05-09T20:33:47.000Z,False,Zorras al poder,0,0,0,759,[],[],[],https://pbs.twimg.com/profile_images/1763484486400897024/Te_LEO8P_normal.jpg,https://x.com/maele_rojas/status/1788668711353679977,tweet_id:1788668711353679977
Rafael Armando,@ImRafaelArmando,2024-05-10T04:16:17.000Z,False,"Verdad es que lo que esta clarisimo es que no va a figurar
Mas alla de la cancion, La cantante se ve INCREIBLE, pero... 
1. No transmite nada. 
2. No es una buena cantante. 
3. El show es de los bailarines

Sin embargo hay que reconocer que si, ha calado mucho mas de lo esperado",0,0,0,239,[],[],[],https://pbs.twimg.com/profile_images/1730393778744123392/HKNXoP6f_normal.jpg,https://x.com/ImRafaelArmando/status/1788785105592357352,tweet_id:1788785105592357352
Rafael Armando,@ImRafaelArmando,2024-05-10T04:17:02.000Z,False,Es posible que le vaya bien con el voto de la audiencia. Pero estoy seguro que el jurado le va a dar muy poco o casi nada,0,0,0,180,[],[],[],https://pbs.twimg.com/profile_images/1730393778744123392/HKNXoP6f_normal.jpg,https://x.com/ImRafaelArmando/status/1788785291051880467,tweet_id:1788785291051880467
castorvcl,@castorvcl,2024-05-09T21:53:36.000Z,False,Iba a destono al principio y hay un momento que parece que cantan los pitufos. Suerte que la realización sueca aumenta el volumen de los eurofans españoles cantando. La pena los bailarines que lo hacen de 10 y no se ven.,0,0,0,440,[],[],[],https://pbs.twimg.com/profile_images/601519131221962753/dvKd5ift_normal.jpg,https://x.com/castorvcl/status/1788688797829419081,tweet_id:1788688797829419081
Juan Antonio Valverde Reyes,@Valverdepor,2024-05-09T21:32:45.000Z,False,A ver si cuando quedemos últimos dices lo mismo.,0,0,0,411,[],[],[],https://pbs.twimg.com/profile_images/926204261498785794/ahwklv0L_normal.jpg,https://x.com/Valverdepor/status/1788683553430983067,tweet_id:1788683553430983067
Josue Salazar,@ossejosue,2024-05-09T22:01:23.000Z,False,"Yo he flipado muchísimo con esos gritos y el público coreando a tope, o gusta muchísimo? O media España está en Malmo?",0,0,0,273,[],[],[],https://pbs.twimg.com/profile_images/1067928150292742144/PPWceZSi_normal.jpg,https://x.com/ossejosue/status/1788690756535734416,tweet_id:1788690756535734416
Oscar Rex,@Oscar09087584,2024-05-09T20:36:13.000Z,False,Ha subido seis puestos en las apuestas.,0,0,0,1.2K,[],[],[],https://pbs.twimg.com/profile_images/1702431775908110336/xaQ1vbKf_normal.jpg,https://x.com/Oscar09087584/status/1788669323592053245,tweet_id:1788669323592053245
Galathea,@MJIP,2024-05-09T21:28:39.000Z,False,Grandiosa Nebulosa!!!,0,0,0,442,[],[],[],https://pbs.twimg.com/profile_images/1780367996839452672/dkXnXnIj_normal.jpg,https://x.com/MJIP/status/1788682518234866138,tweet_id:1788682518234866138
Lipitus,@Lipitus,2024-05-10T02:48:51.000Z,False,Me encanta,0,0,0,86,[],[],[],https://pbs.twimg.com/profile_images/1243029814820384768/ODGZTOhJ_normal.jpg,https://x.com/Lipitus/status/1788763098842612082,tweet_id:1788763098842612082
brando marin,@braandom17,2024-05-11T07:21:19.000Z,False,Para los vulgares… El público devoró!!!,0,0,0,14,[],[],[],https://pbs.twimg.com/profile_images/1783525440788815872/IimWGtpf_normal.jpg,https://x.com/braandom17/status/1789194058113372536,tweet_id:1789194058113372536
DR HACKEMBUSH,@Dr_Hackenbush,2024-05-10T06:08:28.000Z,False,,0,0,0,18,[],[],[],https://pbs.twimg.com/profile_images/719997032224698369/YQ8RoWnh_normal.jpg,https://x.com/Dr_Hackenbush/status/1788813336324296925,tweet_id:1788813336324296925
Eldergas,@labajonagorda,2024-05-10T00:30:54.000Z,False,"Machirulos a los que aún les escuece la canción y pickme girls que no la han entendido. Pues como hace dos meses, o sea, insoportable ",0,0,0,47,[],[],['\\U0001f602'],https://pbs.twimg.com/profile_images/1363607543642259456/olpxiKes_normal.jpg,https://x.com/labajonagorda/status/1788728383288783337,tweet_id:1788728383288783337
José Antonio,@DIAZPA10,2024-05-09T20:10:26.000Z,False,,0,0,0,1.1K,[],[],"['\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923']",https://pbs.twimg.com/profile_images/1683228818973106177/gYrelzuT_normal.jpg,https://x.com/DIAZPA10/status/1788662836844995013,tweet_id:1788662836844995013
Volverán banderas victoriosas,@Puespain,2024-05-09T21:50:41.000Z,False,Si es que sois todas unas zorras,0,0,0,103,[],[],[],https://pbs.twimg.com/profile_images/1787217633684623360/gTnOpOIx_normal.jpg,https://x.com/Puespain/status/1788688063817789668,tweet_id:1788688063817789668
Volverán banderas victoriosas,@Puespain,2024-05-09T21:51:12.000Z,False,Espero que os traten con las zorras que sois.,0,0,0,93,[],[],[],https://pbs.twimg.com/profile_images/1787217633684623360/gTnOpOIx_normal.jpg,https://x.com/Puespain/status/1788688196487741614,tweet_id:1788688196487741614
møno,@CAROAM0RE,2024-05-09T20:06:03.000Z,True,"Don’t forget bombing in Gaza is still ongoing, remember Palestine children are dying while Isr*el is playing the victim on the Eurovision stage. #Eurovision2024 #Eurovision #FreePalestine",0,0,0,0,"['#Eurovision2024', '#Eurovision', '#FreePalestine']",[],[],https://pbs.twimg.com/profile_images/1793653310152466432/7MBnUk6u_normal.jpg,https://x.com/i/status/1788639925585211442,tweet_id:1788639925585211442
Jonathan,@Yona832,2024-05-10T05:48:08.000Z,True,,0,0,0,63,[],[],['\\U0001f595'],https://pbs.twimg.com/profile_images/1791345908124196864/IxF7Xnnt_normal.jpg,https://x.com/Yona832/status/1788808219487281573,tweet_id:1788808219487281573
The Yetzer Hara,@TheYetzerHara,2024-05-10T02:40:50.000Z,True,,0,0,0,101,[],[],"['\\U0001f1ee\\U0001f1f1', '\\U0001f34c', '\\U0001f1ee\\U0001f1f1', '\\U0001f34c', '\\U0001f1ee\\U0001f1f1', '\\U0001f34c', '\\U0001f1ee\\U0001f1f1']",https://pbs.twimg.com/profile_images/1782786409457139712/EYYByEVR_normal.jpg,https://x.com/TheYetzerHara/status/1788761082309247315,tweet_id:1788761082309247315
Terrains Lopins,@TLopins,2024-05-09T20:13:37.000Z,False,"oui oui
Vladimir",0,0,0,301,[],[],[],https://pbs.twimg.com/profile_images/1639609511894740997/izQXdYwH_normal.png,https://x.com/TLopins/status/1788663637365661815,tweet_id:1788663637365661815
______,@R6qFd26,2024-05-09T22:18:32.000Z,False,It’s so easy for Hamas to release the hostages and put an end to the horrible war…yet they won’t do it and you don’t blame them,0,0,0,89,[],[],[],https://pbs.twimg.com/profile_images/1729673309644562432/j9J-2M6q_normal.jpg,https://x.com/R6qFd26/status/1788695074768830772,tweet_id:1788695074768830772
Williams Szombat,@wszmbt,2024-05-09T22:21:19.000Z,False,0000000000,0,0,0,23,[],[],[],https://pbs.twimg.com/profile_images/1564043230643163138/GZ1FlusP_normal.png,https://x.com/wszmbt/status/1788695773120524619,tweet_id:1788695773120524619
MyEyes-MyEyes,@katya1101,2024-05-10T07:05:53.000Z,False,Every time when I start feeling pity for gazans I just open any of their channels and check what they have posted on Oct 7th,0,0,0,22,[],[],[],https://pbs.twimg.com/profile_images/1725866646110162944/QK8C8m5T_normal.jpg,https://x.com/katya1101/status/1788827784774582297,tweet_id:1788827784774582297
𓂆,@IsraelExplains,2024-05-09T22:08:11.000Z,False,,0,0,0,92,[],[],[],https://pbs.twimg.com/profile_images/1792178420958326788/ZZENGhSo_normal.jpg,https://x.com/IsraelExplains/status/1788692470227665348,tweet_id:1788692470227665348
inspain02,@wmydsmxyhq,2024-05-09T23:00:30.000Z,False,More power to Israel ,0,0,0,105,[],[],['\\U0001f1ee\\U0001f1f1'],https://pbs.twimg.com/profile_images/1769047808919707650/4P9nFZDY_normal.jpg,https://x.com/wmydsmxyhq/status/1788705635338526780,tweet_id:1788705635338526780
deb,@nomadawn68,2024-05-09T22:22:31.000Z,False,No,0,0,0,76,[],[],[],https://pbs.twimg.com/profile_images/1193643997010497537/_d_HDN47_normal.jpg,https://x.com/nomadawn68/status/1788696077710860709,tweet_id:1788696077710860709
"Par Latviju, bez sarkanajām samazgām!",@rusofobs,2024-05-10T02:36:33.000Z,False,,0,0,0,19,[],[],[],https://pbs.twimg.com/profile_images/1608913986220658693/C3a6ce-0_normal.jpg,https://x.com/rusofobs/status/1788760004368978397,tweet_id:1788760004368978397
Tanya,@Twitting_Cat,2024-05-10T06:47:27.000Z,False,Don’t forget this terrified mother with 2 young boys were taken brutally by Hamas from their home to Gaza and still being held there,0,0,0,52,[],[],[],https://pbs.twimg.com/profile_images/620264345696493568/2sEL4MK9_normal.jpg,https://x.com/Twitting_Cat/status/1788823148239917112,tweet_id:1788823148239917112
Tanya,@Twitting_Cat,2024-05-10T06:48:02.000Z,False,Don’t forget who Hamas are,0,0,0,22,[],[],[],https://pbs.twimg.com/profile_images/620264345696493568/2sEL4MK9_normal.jpg,https://x.com/Twitting_Cat/status/1788823294746980596,tweet_id:1788823294746980596
Eurovisión España - RTVE,@eurovision_tve,2024-05-09T20:05:08.000Z,False,"“We like to party
But we love rock” Megara nos trae el rock  a la segunda semifinal de #Eurovision2024 con su “11:11”.

¿Qué te parece la propuesta de San Marino?#EurovisiónRTVE| #EuroSemi2http://rtve.es/n/16096600",0,0,0,0,"['#Eurovision2024', '#EurovisiónRTVE', '#EuroSemi2']",[],"['\\U0001f918', '\\U0001f1f8\\U0001f1f2']",https://pbs.twimg.com/profile_images/1792926749367451650/EQefvhFi_normal.jpg,https://x.com/eurovision_tve/status/1788661500732711290,tweet_id:1788661500732711290
Rafael,@Rafael19771,2024-05-09T20:08:17.000Z,False,Son las mejores,0,0,0,894,[],[],[],https://pbs.twimg.com/profile_images/1473362333195976706/luEcj0CE_normal.jpg,https://x.com/Rafael19771/status/1788662293690990720,tweet_id:1788662293690990720
L.Miguel,@LuisMix_52,2024-05-09T20:12:11.000Z,False,"Se les a notado los nervios, pero al menos han conseguido llegar hasta aquí, aunque sea con San Marino .#Eurovision2024  #EurovisionRTVE #Zorra  #12Points  #EuroSemi2.",0,0,0,1.3K,"['#Eurovision2024', '#EurovisionRTVE', '#Zorra', '#12Points', '#EuroSemi2']",[],"['\\U0001f1f8\\U0001f1f2', '\\U0001f1ea\\U0001f1fa', '\\U0001f98a', '1\\ufe0f\\u20e3', '2\\ufe0f\\u20e3']",https://pbs.twimg.com/profile_images/1794000848067911680/GNyIYp2J_normal.jpg,https://x.com/LuisMix_52/status/1788663276018024880,tweet_id:1788663276018024880
María Boj,@boj_maria,2024-05-09T20:05:44.000Z,False,Orgullo máximo ,0,0,0,1.3K,[],[],['\\U0001f496'],https://pbs.twimg.com/profile_images/1663506723322187779/qaomLxtX_normal.jpg,https://x.com/boj_maria/status/1788661653757886492,tweet_id:1788661653757886492
Il ballo de Mårlena,@Corelia_2013,2024-05-09T20:08:23.000Z,False,Ha sido brutal,0,0,0,996,[],[],[],https://pbs.twimg.com/profile_images/1792300936280350721/XUdDoBAU_normal.jpg,https://x.com/Corelia_2013/status/1788662318970147243,tweet_id:1788662318970147243
Laracampo,@vagalume2016,2024-05-09T20:08:45.000Z,False,No me gustò. Grita mucho. Sobreactuada,0,0,0,177,[],[],[],https://pbs.twimg.com/profile_images/1489295541624266752/cF32YdqB_normal.jpg,https://x.com/vagalume2016/status/1788662410435596447,tweet_id:1788662410435596447
Laracampo,@vagalume2016,2024-05-09T20:17:27.000Z,False,Mala,0,0,0,119,[],[],[],https://pbs.twimg.com/profile_images/1489295541624266752/cF32YdqB_normal.jpg,https://x.com/vagalume2016/status/1788664601686528485,tweet_id:1788664601686528485
Judith Mateo,@judithmateo,2024-05-09T20:27:07.000Z,False,,0,0,0,638,[],[],"['\\U0001f525', '\\U0001f525', '\\U0001f525', '\\U0001f525', '\\U0001f525']",https://pbs.twimg.com/profile_images/1695785886590373888/PIhSqJPT_normal.jpg,https://x.com/judithmateo/status/1788667034470867065,tweet_id:1788667034470867065
Eurovisión España - RTVE,@eurovision_tve,2024-05-09T20:04:28.000Z,False,"“Si alargo y se me hace de día
Soy más zorra todavía”  Nebulossa ()

¡SE CAE EL MALMÖ ARENA AL RITMO DE #ZORRA!#EurovisiónRTVE| #Eurovision2024| #EuroSemi2http://rtve.es/n/16096600",0,0,0,0,"['#ZORRA', '#EurovisiónRTVE', '#Eurovision2024', '#EuroSemi2']",['@Nebulossa_of'],"['\\U0001f98a', '\\U0001f1ea\\U0001f1f8']",https://pbs.twimg.com/profile_images/1792926749367451650/EQefvhFi_normal.jpg,https://x.com/eurovision_tve/status/1788661334873100774,tweet_id:1788661334873100774
Nieves Ramos Fuerza a,@nievessnow22,2024-05-09T20:29:13.000Z,True,No veré Eurovisión ni por esta ni por otras canciones como Irlanda. De mal en peor va el festival.,0,0,0,7K,[],[],[],https://pbs.twimg.com/profile_images/914761132946096128/ShWxnpTz_normal.jpg,https://x.com/nievessnow22/status/1788667561741004995,tweet_id:1788667561741004995
antiprogre.com,@antiprogrecom,2024-05-09T20:33:35.000Z,True,¡Que caiga el meteorito ya joder!,0,0,0,6.5K,[],[],[],https://pbs.twimg.com/profile_images/1163590049742671872/QJ6kW-im_normal.jpg,https://x.com/antiprogrecom/status/1788668662863253895,tweet_id:1788668662863253895
Juan José G Martín,@juanjosegmartin,2024-05-10T05:26:28.000Z,True,Vergüenza ajena,0,0,0,935,[],[],[],https://pbs.twimg.com/profile_images/1763649973080498176/q9Q1gdHB_normal.jpg,https://x.com/juanjosegmartin/status/1788802764635623523,tweet_id:1788802764635623523
Pepesrana,@Pepesrana,2024-05-10T07:31:38.000Z,True,Do you mean this:,0,0,0,1K,[],[],[],https://pbs.twimg.com/profile_images/1716376586453147648/-VrA1KTq_normal.jpg,https://x.com/Pepesrana/status/1788834266601628111,tweet_id:1788834266601628111
Fernando Soto//⚘,@petronio80,2024-05-09T21:06:59.000Z,False,"Con Eurovision nunca me hago ilusiones pero me ha gustado mucho la escenografía, el cuerpo de baile y la canción  tiene gancho. Es posible quedar bien posicionada este año.",0,0,0,801,[],[],[],https://pbs.twimg.com/profile_images/1759902006544596992/eSgkqh3D_normal.jpg,https://x.com/petronio80/status/1788677068311416893,tweet_id:1788677068311416893
Noe,@noegagoli,2024-05-09T20:12:37.000Z,False,Bravooooo. No me esperaba al publico cantándola entera….. el apoyo es brutallllll. Zo Zo zooooorrrraaaaaa,0,0,0,677,[],[],[],https://pbs.twimg.com/profile_images/1400225805834371073/bJy00Sse_normal.jpg,https://x.com/noegagoli/status/1788663385183203645,tweet_id:1788663385183203645
